Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note,Level 0 code,Level 1 code,Level 2 code,Level 3 code
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/4ef78abc-e983-4cc7-84a1-52532a0159dc,levensvaardigheden en -competenties,http://data.europa.eu/esco/skill/6115ff80-3d84-4e87-8e2b-6ede7ee004b4,culturele vaardigheden en competenties toepassen,,,"Express and interpret ideas, experiences and emotions creatively. Adopt an openness to learning from different cultural and artistic expressions. ",Creativity and respecting diversity underpin the skills and competences under this heading.,T,T6,T6.4
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/4ef78abc-e983-4cc7-84a1-52532a0159dc,levensvaardigheden en -competenties,http://data.europa.eu/esco/skill/6c6957bf-cf1f-4483-9c7e-1655f251b01a,zakelijke en financiële vaardigheden en competenties toepassen,,,"Manage own and others finances and resources. Demonstrate perseverance, openness to opportunity and risks, the ability to mobilize resources and willingness to learn from experience.",,T,T6,T6.5
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/4ef78abc-e983-4cc7-84a1-52532a0159dc,levensvaardigheden en -competenties,http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,ecologische vaardigheden en competenties toepassen,,,"Reflect on the short and long-term impact of individual behaviours on the physical and social environment and adopt a sustainable work and lifestyle. Recognize the individual and collective responsibility for the protection and restoration of the local and global environment and inspire others. ",The skills and competences under this heading address the different modes and activities relevant for a greener working and living.,T,T6,T6.2
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/4ef78abc-e983-4cc7-84a1-52532a0159dc,levensvaardigheden en -competenties,http://data.europa.eu/esco/skill/d6e97b91-b75d-45f5-8566-667798957b0f,maatschappelijke vaardigheden en competenties toepassen,,,"Interact with citizens and engage in communities, by evaluating information and its sources, reflecting on own ideas, values and roles and recognizing and respecting the ideas, values and roles of others.",The skills and competences referred to under this heading address the ability to actively interact with fellow citizens and engage in communities.,T,T6,T6.3
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sociale en communicatieve vaardigheden en competenties,,,,,"Skills and competences relating to the ability to interact positively and productively with others. This is demonstrated by communicating ideas effectively and empathetically, coordinating one’s own objectives and actions with those of others and acting in ways which are structured according to values, ensuring the well-being and progress of others, and offering leadership.",,T,T4
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sociale en communicatieve vaardigheden en competenties,http://data.europa.eu/esco/skill/036afa6e-cdde-4b38-a53a-8e7910a840e1,samenwerken in teams en netwerken,,,Support or develop a group to work towards a common goal in a way which shows understanding and respect of others’ roles and competencies.,,T,T4,T4.3
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sociale en communicatieve vaardigheden en competenties,http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169,communiceren,,,"Express and exchange information, ideas, concepts, thoughts, and feelings, and resolve disagreements in formal and informal contexts, through the use of shared systems of words, signs, and rules.",,T,T4,T4.1
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sociale en communicatieve vaardigheden en competenties,http://data.europa.eu/esco/skill/82463bb1-85d1-4e99-a4ce-08508fc3b2a3,anderen steunen,,,"Guide or help less experienced or less knowledgeable people, and provide support to distressed people.",,T,T4,T4.2
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sociale en communicatieve vaardigheden en competenties,http://data.europa.eu/esco/skill/925af2b5-2f4d-4cce-92cc-79e1ff887c7d,een ethische gedragscode volgen,,,"Carry out workplace activities according to accepted principles of right and wrong, including fairness, transparency and impartiality in work practices and conduct towards other people.",,T,T4,T4.5
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sociale en communicatieve vaardigheden en competenties,http://data.europa.eu/esco/skill/fe5eabaa-63f6-4c44-b405-fc3ded8d56cb,anderen leiden,,,"Guide, direct and motivate others.",,T,T4,T4.4
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,denkvaardigheden en -competenties,,,,,"Skills and competences relating to the ability to apply the mental processes of gathering, conceptualizing, analysing, synthesizing, and/or evaluating information gathered from, or generated by, observation, experience, reflection, reasoning, or communication. They include the ability to evaluate and use information of different kinds to plan activities, achieve goals, solve problems, deal with issues and perform complex tasks in routine and novel ways.",,T,T2
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,denkvaardigheden en -competenties,http://data.europa.eu/esco/skill/13d301d0-98cb-414f-a8f9-a3f059228133,het ondervangen van problemen,,,"Develop and implement solutions to practical, operational or conceptual problems which arise in the execution of work, in a wide range of contexts.",,T,T2,T2.3
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,denkvaardigheden en -competenties,http://data.europa.eu/esco/skill/66fdc34c-2326-4baa-b8ff-7a1d1015fe3a,plannen en organiseren,,,"Direct activities and tasks, establish schedules and coordinate the activities of groups and individuals to complete objectives on time and within budget.  ",,T,T2,T2.2
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,denkvaardigheden en -competenties,http://data.europa.eu/esco/skill/e84d080a-ff6d-41a7-b7b9-133e97c7bf00,creatief en innovatief denken,,,"Generate new ideas or combine existing ones to develop innovative, novel solutions.",,T,T2,T2.4
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,denkvaardigheden en -competenties,http://data.europa.eu/esco/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"informatie, ideeën en concepten verwerken",,,"Evaluate, input, record, transcribe and update data using electronic or manual information systems. ",,T,T2,T2.1
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/b94686e3-cce5-47a2-a8d8-402a0d0ed44e,kernvaardigheden en -competenties,,,,,"Skills and competences representing the foundation for interacting with others and for developing and learning as an individual. They comprise the ability to understand, speak, read and write language(s), to work with numbers and measures and to use digital devices and applications.",,T,T1
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/b94686e3-cce5-47a2-a8d8-402a0d0ed44e,kernvaardigheden en -competenties,http://data.europa.eu/esco/skill/3399045f-8078-4066-8b46-475b49b260ab,werken met digitale apparaten en toepassingen,,,"Carry out simple digital tasks like operating already configured hardware, finding information via web searches, using standard software for communicating or collaborating with others or for creating and editing simple content and choosing between standard measures for protecting devices, personal data and privacy in digital environments.","The cluster is restricted to foundational digital skills increasingly becoming more important in learning, work and private life. It is building on the DigCOMP 2.1 framework, notably proficiency levels 1 and 2 . DigComp 2.1 skills of proficiency level 3 and above are not considered transversal. Skills referring to information and data literacy or media literacy are listed under 2.1.1 Critically evaluate information and its sources. ",T,T1,T1.3
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/b94686e3-cce5-47a2-a8d8-402a0d0ed44e,kernvaardigheden en -competenties,http://data.europa.eu/esco/skill/9adca63b-9c75-4804-8dab-d62872540a10,talen beheersen,,,"Communicate through reading, writing, speaking and listening in the mother tongue and/or in a foreign language.",,T,T1,T1.1
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversale vaardigheden en competenties,http://data.europa.eu/esco/skill/b94686e3-cce5-47a2-a8d8-402a0d0ed44e,kernvaardigheden en -competenties,http://data.europa.eu/esco/skill/edc72cfe-78a8-4531-b00f-92992a0bb8cb,werken met maten en getallen,,,"Apply numerical and mathematical content, information, ideas and processes to meet basic demands of learning and work. This includes an understanding of numbers, patterns, shape and space, the mathematical language, symbols and procedures, and ways of thinking used to achieve concrete goals.",,T,T1,T1.2
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,,,,,,,,,K
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,,,,,"Generic programmes and qualifications are those providing fundamental and personal skills education which cover a broad range of subjects and do not emphasise or specialise in a particular broad or narrow field.
This broad field should not be used as a residual category. Programmes and qualifications with a specific subject emphasis should be classified in broad fields 01 to 10. In particular, education at the tertiary level should only by way of exception be classified here.",,K,00
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/000,"algemene programma's en kwalificaties, niet nader gedefinieerd",,,,,K,00,000
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/000,"algemene programma's en kwalificaties, niet nader gedefinieerd",http://data.europa.eu/esco/isced-f/0000,"algemene programma's en kwalificaties, niet nader gedefinieerd",,,K,00,000,0000
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/001,basisonderwijs en -kwalificaties,,,,,K,00,001
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/001,basisonderwijs en -kwalificaties,http://data.europa.eu/esco/isced-f/0011,basisonderwijs en -kwalificaties,"Basic programmes and qualifications are designed to provide participants with fundamental skills in reading, writing and arithmetic along with an elementary understanding of other subjects such as history, geography, natural science, social science, art and music, and in some cases religious instruction. These programmes and qualifications are normally offered at primary and lower secondary levels. Broad, non-specialised programmes at upper secondary level are also classified here even if there is some concentration on, for example, humanities, social science, natural science etc. Vocational programmes and qualifications are included here only by way of exception.
Programmes and qualifications with the following main subject content are classified here:
Basic programmes and qualifications
Broad, generic (non-specialised) programmes and qualifications
General programmes and qualifications with no specific subject emphasis
Programmes and qualifications at primary level

=== Inclusions
Basic programmes and qualifications at upper secondary level (in some countries at lower secondary level) with some emphasis on e.g. humanities, social sciences or natural sciences but still covering other fields of knowledge are included in this detailed field. In some countries such programmes or qualifications are offered on a modular basis and should also be classified here.

=== Exclusions
Programmes that are considered as general in the programme orientation sense (non-vocational) but have a clear emphasis on a detailed, narrow or broad field are excluded from this detailed field and included in one of the broad fields 01-10, depending on the subject covered.",,K,00,001,0011
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/002,"lezen, schrijven en rekenen",,,,,K,00,002
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/002,"lezen, schrijven en rekenen",http://data.europa.eu/esco/isced-f/0021,"lezen, schrijven en rekenen","Literacy and numeracy are programmes or qualifications arranged mainly for adults, designed to teach fundamental skills in reading, writing and arithmetic. The typical age range of participants can be used to distinguish between detailed field 0011 'Basic programmes and qualifications' and this detailed field.
Programmes and qualifications with the following main content are classified here:
Basic remedial programmes for youth or adults
Literacy
Numeracy",,K,00,002,0021
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/003,persoonlijke vaardigheden en ontwikkeling,,,,,K,00,003
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/00,algemene programma's en kwalificaties,http://data.europa.eu/esco/isced-f/003,persoonlijke vaardigheden en ontwikkeling,http://data.europa.eu/esco/isced-f/0031,persoonlijke vaardigheden en ontwikkeling,"Personal skills are defined by reference to the effects on the individual's capacity (mental, social etc.). This detailed field covers personal skills programmes not included in 0011 'Basic programmes and qualifications' or 0021 'Literacy and numeracy', giving key competencies and transferable skills.
Programmes and qualifications with the following main content are classified here:
Argumentation and presentation
Assertiveness training
Communication skills
Co-operation
Development of behavioural capacities
Development of mental skills
Job-seeking programmes
Parenting courses
Public speaking
Self-esteem skills
Social competence
Time management

=== Inclusions
Education and training in leadership in the context of personal development is included here.
Education and training related to the work place or to work assignments is included in this detailed field if it has more to do with personal development than work development. Personal skills courses can be taught at the workplace, but still be classified here based on their content.
Programmes for people with special needs on how to cope with their daily life are included here

=== Exclusions
Study of leadership in the context of management is excluded from this group and included in detailed field 0413 'Management and administration'.",,K,00,003,0031
